date,timestamp,energy_consumption_kwh,voltage,current,power_factor,tariff_rate,temperature,occupancy,device_name
2021-01-11,2021-01-11 16:00:00,19.216,233.424,40.341,0.901,0.1043,26.157,65.0,Lighting
2021-01-11,2021-01-11 17:00:00,16.332,238.196,46.06,0.875,0.1536,24.941,40.0,Compressor
2021-01-11,2021-01-11 18:00:00,15.901,230.062,42.636,0.855,0.1544,25.304,24.0,Production Line
2021-01-11,2021-01-11 19:00:00,14.917,228.525,46.294,0.9,0.1593,23.442,0.0,HVAC
2021-01-11,2021-01-11 20:00:00,17.636,232.058,38.763,0.858,0.151,25.148,2.0,Compressor
2021-01-11,2021-01-11 21:00:00,18.252,223.914,41.969,0.882,0.1569,25.105,2.0,Server Rack
2021-01-11,2021-01-11 22:00:00,16.313,230.892,43.626,0.891,0.1496,25.853,1.0,Compressor
2021-01-11,2021-01-11 23:00:00,18.64,232.674,50.38,0.877,0.1101,24.672,0.0,Lighting
2021-01-12,2021-01-12 00:00:00,21.7,232.609,41.198,0.847,0.1101,26.347,1.0,Lighting
2021-01-12,2021-01-12 01:00:00,24.63,235.503,51.853,0.871,0.1121,27.159,0.0,Pumps
2021-01-12,2021-01-12 02:00:00,22.896,225.307,52.51,0.89,0.1094,25.873,0.0,HVAC
2021-01-12,2021-01-12 03:00:00,26.64,225.784,57.001,0.862,0.1149,26.167,0.0,Compressor
2021-01-12,2021-01-12 04:00:00,26.19,227.032,53.139,0.879,0.1105,25.719,5.0,Lighting
2021-01-12,2021-01-12 05:00:00,27.638,222.98,50.17,0.889,0.1086,25.64,0.0,Lighting
2021-01-12,2021-01-12 06:00:00,28.631,230.423,62.059,0.897,0.1085,24.557,18.0,Production Line
2021-01-12,2021-01-12 07:00:00,28.975,231.038,55.691,0.868,0.1141,26.114,34.0,HVAC
2021-01-12,2021-01-12 08:00:00,26.057,230.527,57.986,0.848,0.1097,25.494,63.0,Production Line
2021-01-12,2021-01-12 09:00:00,32.254,228.672,52.673,0.882,0.1007,28.779,74.0,Lighting
2021-01-12,2021-01-12 10:00:00,29.096,232.526,55.644,0.861,0.1106,28.0,83.0,Compressor
2021-01-12,2021-01-12 11:00:00,26.452,230.588,52.549,0.837,0.1035,26.218,90.0,Refrigeration
2021-01-12,2021-01-12 12:00:00,23.916,225.289,51.914,0.827,0.1025,24.495,96.0,Pumps
2021-01-12,2021-01-12 13:00:00,23.255,214.725,44.88,0.882,0.1095,23.971,92.0,Lighting
2021-01-12,2021-01-12 14:00:00,20.724,226.511,48.336,0.829,0.1132,27.426,80.0,HVAC
2021-01-12,2021-01-12 15:00:00,19.745,228.176,44.04,0.912,0.1011,26.034,77.0,Elevator
2021-01-12,2021-01-12 16:00:00,19.819,228.213,35.275,0.853,0.1087,26.36,49.0,Compressor
2021-01-12,2021-01-12 17:00:00,16.555,227.194,44.646,0.821,0.1462,23.023,35.0,Production Line
2021-01-12,2021-01-12 18:00:00,17.055,225.584,41.862,0.917,0.1514,27.031,22.0,HVAC
2021-01-12,2021-01-12 19:00:00,17.394,224.189,39.333,0.865,0.1476,26.321,5.0,HVAC
2021-01-12,2021-01-12 20:00:00,17.676,223.352,40.664,0.875,0.149,23.974,0.0,HVAC
2021-01-12,2021-01-12 21:00:00,17.751,229.957,39.135,0.842,0.1515,24.932,2.0,Lighting
2021-01-12,2021-01-12 22:00:00,18.195,232.897,44.488,0.905,0.1612,26.035,0.0,Lighting
2021-01-12,2021-01-12 23:00:00,22.343,222.369,47.716,0.864,0.1129,25.718,3.0,Pumps
2021-01-13,2021-01-13 00:00:00,23.696,227.724,48.38,0.809,0.1069,25.336,0.0,Lighting
2021-01-13,2021-01-13 01:00:00,22.843,231.549,50.824,0.861,0.1099,25.619,0.0,Production Line
2021-01-13,2021-01-13 02:00:00,25.542,227.15,50.265,0.889,0.105,25.396,3.0,Lighting
2021-01-13,2021-01-13 03:00:00,25.177,231.222,50.724,0.846,0.1172,26.003,8.0,HVAC
2021-01-13,2021-01-13 04:00:00,26.711,232.853,55.048,0.826,0.1165,27.981,0.0,Refrigeration
2021-01-13,2021-01-13 05:00:00,29.755,229.775,56.569,0.862,0.1127,21.924,0.0,Production Line
2021-01-13,2021-01-13 06:00:00,27.861,225.769,54.698,0.929,0.1049,25.419,21.0,HVAC
2021-01-13,2021-01-13 07:00:00,28.751,233.918,57.253,0.912,0.113,26.039,46.0,Production Line
2021-01-13,2021-01-13 08:00:00,29.496,226.796,57.706,0.909,0.1121,26.218,57.0,Refrigeration
2021-01-13,2021-01-13 09:00:00,28.45,226.797,56.786,0.901,0.1081,25.216,74.0,Pumps
2021-01-13,2021-01-13 10:00:00,27.834,230.317,50.451,0.865,0.1056,23.139,86.0,Lighting
2021-01-13,2021-01-13 11:00:00,27.01,226.643,44.765,0.854,0.1108,26.266,95.0,Pumps
2021-01-13,2021-01-13 12:00:00,22.464,226.993,49.394,0.878,0.1096,28.365,89.0,Production Line
2021-01-13,2021-01-13 13:00:00,23.745,226.318,45.019,0.894,0.1133,23.473,95.0,Production Line
2021-01-13,2021-01-13 14:00:00,21.662,227.187,44.085,0.833,0.1167,27.07,81.0,Refrigeration
2021-01-13,2021-01-13 15:00:00,16.718,228.886,40.807,0.864,0.0995,25.281,66.0,HVAC
2021-01-13,2021-01-13 16:00:00,17.813,219.123,46.31,0.912,0.1086,25.682,58.0,Refrigeration
2021-01-13,2021-01-13 17:00:00,18.264,227.559,38.948,0.892,0.151,24.195,40.0,HVAC
2021-01-13,2021-01-13 18:00:00,17.295,220.058,46.0,0.9,0.1473,25.272,23.0,Pumps
2021-01-13,2021-01-13 19:00:00,16.547,226.17,42.773,0.795,0.1498,27.724,3.0,HVAC
2021-01-13,2021-01-13 20:00:00,15.982,229.522,44.445,0.878,0.1546,26.648,1.0,Pumps
2021-01-13,2021-01-13 21:00:00,18.461,226.526,41.933,0.873,0.1475,28.373,4.0,Production Line
2021-01-13,2021-01-13 22:00:00,18.578,231.163,41.343,0.834,0.1508,27.54,2.0,HVAC
2021-01-13,2021-01-13 23:00:00,20.192,229.564,48.178,0.882,0.1098,26.433,4.0,Production Line
2021-01-14,2021-01-14 00:00:00,20.309,218.298,49.106,0.907,0.1202,28.524,5.0,HVAC
2021-01-14,2021-01-14 01:00:00,22.636,233.391,48.464,0.862,0.1201,26.567,5.0,Production Line
2021-01-14,2021-01-14 02:00:00,26.258,229.124,54.281,0.885,0.1043,27.15,1.0,Refrigeration
2021-01-14,2021-01-14 03:00:00,27.257,225.438,55.544,0.857,0.1164,25.463,0.0,Lighting
2021-01-14,2021-01-14 04:00:00,26.769,225.886,49.423,0.881,0.106,26.008,6.0,HVAC
2021-01-14,2021-01-14 05:00:00,26.365,218.619,57.715,0.812,0.1046,24.862,1.0,HVAC
2021-01-14,2021-01-14 06:00:00,30.028,228.98,59.092,0.846,0.1147,27.392,26.0,HVAC
2021-01-14,2021-01-14 07:00:00,28.358,230.93,50.861,0.847,0.1157,24.141,36.0,Compressor
2021-01-14,2021-01-14 08:00:00,30.578,224.94,61.186,0.863,0.1093,27.082,57.0,Compressor
2021-01-14,2021-01-14 09:00:00,28.556,223.928,58.147,0.839,0.1125,25.622,77.0,Refrigeration
2021-01-14,2021-01-14 10:00:00,26.56,228.632,46.504,0.892,0.1083,27.665,83.0,HVAC
2021-01-14,2021-01-14 11:00:00,27.158,233.376,48.926,0.907,0.1092,27.034,91.0,Lighting
2021-01-14,2021-01-14 12:00:00,24.664,232.909,45.144,0.885,0.114,28.639,91.0,HVAC
2021-01-14,2021-01-14 13:00:00,22.67,231.73,42.135,0.881,0.114,27.004,92.0,Production Line
2021-01-14,2021-01-14 14:00:00,21.414,237.091,45.007,0.874,0.0991,23.55,89.0,Lighting
2021-01-14,2021-01-14 15:00:00,18.426,232.16,42.822,0.906,0.1153,25.808,72.0,Compressor
2021-01-14,2021-01-14 16:00:00,19.058,233.205,38.162,0.834,0.1032,24.15,54.0,Compressor
2021-01-14,2021-01-14 17:00:00,16.642,228.392,37.732,0.804,0.1538,25.131,43.0,Production Line
2021-01-14,2021-01-14 18:00:00,14.422,226.44,40.039,0.832,0.1516,28.175,12.0,Production Line
2021-01-14,2021-01-14 19:00:00,15.056,233.106,41.59,0.852,0.1495,26.864,3.0,Lighting
2021-01-14,2021-01-14 20:00:00,21.299,223.585,38.431,0.875,0.1569,24.86,0.0,Lighting
2021-01-14,2021-01-14 21:00:00,17.387,229.907,42.567,0.894,0.1561,24.388,0.0,Pumps
2021-01-14,2021-01-14 22:00:00,20.403,225.264,45.769,0.864,0.1496,25.957,1.0,Server Rack
2021-01-14,2021-01-14 23:00:00,17.8,229.527,48.863,0.846,0.1032,24.083,0.0,Lighting
2021-01-15,2021-01-15 00:00:00,21.865,229.206,48.944,0.867,0.1134,25.035,2.0,Compressor
2021-01-15,2021-01-15 01:00:00,21.808,228.733,50.584,0.898,0.1045,26.509,0.0,Compressor
2021-01-15,2021-01-15 02:00:00,23.879,227.92,51.236,0.864,0.1123,27.774,0.0,Pumps
2021-01-15,2021-01-15 03:00:00,25.772,230.396,52.352,0.854,0.1079,26.955,3.0,Refrigeration
2021-01-15,2021-01-15 04:00:00,29.259,231.118,55.501,0.9,0.108,22.605,0.0,Server Rack
2021-01-15,2021-01-15 05:00:00,29.297,221.705,56.034,0.929,0.1105,26.498,0.0,Lighting
2021-01-15,2021-01-15 06:00:00,27.648,227.796,57.324,0.877,0.11,26.15,24.0,HVAC
2021-01-15,2021-01-15 07:00:00,29.61,226.119,53.282,0.846,0.1079,26.662,41.0,Refrigeration
2021-01-15,2021-01-15 08:00:00,29.337,228.874,56.981,0.846,0.1127,28.466,58.0,HVAC
2021-01-15,2021-01-15 09:00:00,27.391,226.127,48.797,0.919,0.1167,22.947,74.0,HVAC
2021-01-15,2021-01-15 10:00:00,25.12,233.738,54.185,0.892,0.1051,25.155,84.0,Pumps
2021-01-15,2021-01-15 11:00:00,28.129,227.693,49.393,0.883,0.1072,26.928,92.0,Server Rack
2021-01-15,2021-01-15 12:00:00,26.133,232.439,44.382,0.885,0.1079,23.669,92.0,Refrigeration
2021-01-15,2021-01-15 13:00:00,23.589,223.715,42.331,0.858,0.1076,28.255,89.0,HVAC
2021-01-15,2021-01-15 14:00:00,20.961,226.737,45.758,0.895,0.1202,26.594,85.0,HVAC
2021-01-15,2021-01-15 15:00:00,19.852,225.234,42.743,0.903,0.1075,27.311,70.0,Lighting
2021-01-15,2021-01-15 16:00:00,18.666,229.772,41.733,0.876,0.1176,25.185,60.0,Elevator
2021-01-15,2021-01-15 17:00:00,18.951,222.668,39.664,0.857,0.1457,27.262,42.0,Server Rack
2021-01-15,2021-01-15 18:00:00,16.522,220.31,38.7,0.864,0.1438,27.644,23.0,Production Line
2021-01-15,2021-01-15 19:00:00,15.492,225.185,40.657,0.868,0.1504,26.391,4.0,Compressor
2021-01-15,2021-01-15 20:00:00,17.28,230.525,40.962,0.9,0.1504,26.393,0.0,Lighting
2021-01-15,2021-01-15 21:00:00,18.026,224.356,39.901,0.898,0.1505,26.447,6.0,HVAC
2021-01-15,2021-01-15 22:00:00,19.889,229.195,38.63,0.878,0.1525,24.746,0.0,Refrigeration
2021-01-15,2021-01-15 23:00:00,17.204,225.087,43.685,0.881,0.1127,25.82,0.0,Production Line
2021-01-16,2021-01-16 00:00:00,20.752,220.112,48.49,0.872,0.109,25.945,2.0,HVAC
2021-01-16,2021-01-16 01:00:00,23.187,231.834,52.717,0.793,0.1151,26.749,6.0,Pumps
2021-01-16,2021-01-16 02:00:00,23.016,230.922,45.603,0.85,0.1116,27.674,3.0,Production Line
2021-01-16,2021-01-16 03:00:00,26.157,227.821,52.046,0.865,0.1203,24.586,0.0,Server Rack
2021-01-16,2021-01-16 04:00:00,25.5,228.193,55.602,0.873,0.1001,25.987,0.0,Elevator
2021-01-16,2021-01-16 05:00:00,26.986,227.066,56.11,0.813,0.111,28.396,2.0,Lighting
2021-01-16,2021-01-16 06:00:00,27.292,223.353,56.162,0.905,0.1172,25.059,9.0,Server Rack
2021-01-16,2021-01-16 07:00:00,30.226,233.877,54.038,0.839,0.1142,24.941,20.0,Production Line
2021-01-16,2021-01-16 08:00:00,27.258,227.547,52.429,0.887,0.1143,26.478,43.0,Elevator
2021-01-16,2021-01-16 09:00:00,27.905,229.627,55.08,0.86,0.1167,27.441,44.0,Production Line
2021-01-16,2021-01-16 10:00:00,24.161,225.755,52.724,0.883,0.1097,26.191,46.0,HVAC
2021-01-16,2021-01-16 11:00:00,26.788,229.993,49.821,0.824,0.1089,28.168,52.0,HVAC
2021-01-16,2021-01-16 12:00:00,22.417,233.153,54.391,0.852,0.1131,27.459,53.0,HVAC
2021-01-16,2021-01-16 13:00:00,20.885,228.75,49.813,0.909,0.107,27.437,53.0,Pumps
2021-01-16,2021-01-16 14:00:00,19.504,229.623,45.568,0.853,0.1049,27.005,55.0,Production Line
2021-01-16,2021-01-16 15:00:00,17.87,231.951,45.297,0.827,0.1148,29.666,45.0,Compressor
2021-01-16,2021-01-16 16:00:00,16.125,231.183,43.14,0.876,0.1159,25.866,43.0,HVAC
2021-01-16,2021-01-16 17:00:00,17.751,232.699,39.393,0.868,0.151,23.169,24.0,Refrigeration
2021-01-16,2021-01-16 18:00:00,15.885,229.444,36.436,0.853,0.1517,28.581,7.0,HVAC
2021-01-16,2021-01-16 19:00:00,14.949,229.441,43.356,0.893,0.1532,25.488,0.0,Lighting
2021-01-16,2021-01-16 20:00:00,18.506,229.077,41.024,0.852,0.1575,26.336,0.0,HVAC
2021-01-16,2021-01-16 21:00:00,16.254,231.891,45.223,0.845,0.1437,28.139,0.0,Lighting
2021-01-16,2021-01-16 22:00:00,18.736,226.057,46.619,0.89,0.1491,23.771,5.0,Production Line
2021-01-16,2021-01-16 23:00:00,17.576,230.387,41.128,0.851,0.1071,24.297,6.0,Lighting
2021-01-17,2021-01-17 00:00:00,20.113,238.338,50.008,0.845,0.1196,23.904,0.0,Production Line
2021-01-17,2021-01-17 01:00:00,23.312,229.615,55.618,0.957,0.1212,25.115,0.0,Refrigeration
2021-01-17,2021-01-17 02:00:00,25.458,222.613,51.429,0.897,0.119,26.966,0.0,Server Rack
2021-01-17,2021-01-17 03:00:00,25.456,226.694,54.77,0.922,0.1034,27.093,4.0,HVAC
2021-01-17,2021-01-17 04:00:00,29.115,230.794,58.259,0.869,0.0994,26.721,0.0,HVAC
2021-01-17,2021-01-17 05:00:00,26.066,224.982,51.046,0.851,0.1085,24.187,3.0,Lighting
2021-01-17,2021-01-17 06:00:00,27.081,223.599,49.489,0.834,0.1097,22.841,10.0,Server Rack
2021-01-17,2021-01-17 07:00:00,27.209,221.793,55.234,0.864,0.11,26.388,24.0,Compressor
2021-01-17,2021-01-17 08:00:00,27.72,227.063,49.919,0.811,0.108,25.599,30.0,Lighting
2021-01-17,2021-01-17 09:00:00,29.107,235.253,57.967,0.806,0.1125,26.995,31.0,Compressor
2021-01-17,2021-01-17 10:00:00,28.204,225.61,54.758,0.856,0.1185,27.359,50.0,Server Rack
2021-01-17,2021-01-17 11:00:00,23.447,231.941,54.237,0.861,0.1045,26.514,49.0,Compressor
2021-01-17,2021-01-17 12:00:00,22.039,226.744,47.86,0.861,0.1125,27.447,52.0,Compressor
2021-01-17,2021-01-17 13:00:00,19.32,226.257,49.521,0.888,0.1089,26.65,52.0,HVAC
2021-01-17,2021-01-17 14:00:00,20.989,230.326,44.3,0.85,0.1204,27.101,54.0,Lighting
2021-01-17,2021-01-17 15:00:00,20.231,221.098,43.628,0.887,0.096,25.249,45.0,Elevator
2021-01-17,2021-01-17 16:00:00,17.212,235.512,47.932,0.871,0.122,26.037,28.0,Lighting
2021-01-17,2021-01-17 17:00:00,16.758,230.418,36.259,0.861,0.1511,26.601,20.0,HVAC
2021-01-17,2021-01-17 18:00:00,16.812,232.731,45.56,0.834,0.1453,27.537,10.0,Production Line
2021-01-17,2021-01-17 19:00:00,14.431,226.84,34.267,0.935,0.1469,25.716,0.0,Refrigeration
2021-01-17,2021-01-17 20:00:00,16.425,230.234,41.024,0.919,0.15,27.088,0.0,Production Line
2021-01-17,2021-01-17 21:00:00,15.804,232.198,44.137,0.861,0.1582,25.908,0.0,HVAC
2021-01-17,2021-01-17 22:00:00,19.577,227.592,42.425,0.904,0.1554,26.13,0.0,Compressor
2021-01-17,2021-01-17 23:00:00,20.15,224.071,46.849,0.887,0.1142,27.551,0.0,Pumps
2021-01-18,2021-01-18 00:00:00,21.785,223.756,49.183,0.899,0.1139,23.448,0.0,Production Line
2021-01-18,2021-01-18 01:00:00,23.7,226.097,52.057,0.851,0.1094,24.493,2.0,Production Line
2021-01-18,2021-01-18 02:00:00,24.51,229.021,51.364,0.911,0.1111,24.214,0.0,Production Line
2021-01-18,2021-01-18 03:00:00,26.517,227.267,51.486,0.826,0.1104,22.937,2.0,HVAC
2021-01-18,2021-01-18 04:00:00,26.751,225.798,55.533,0.809,0.1104,25.42,1.0,Refrigeration
2021-01-18,2021-01-18 05:00:00,29.66,231.051,54.7,0.862,0.1106,27.562,8.0,Refrigeration
2021-01-18,2021-01-18 06:00:00,27.193,225.925,56.094,0.852,0.1146,26.01,13.0,HVAC
2021-01-18,2021-01-18 07:00:00,31.257,225.311,54.738,0.888,0.1108,26.734,37.0,Lighting
2021-01-18,2021-01-18 08:00:00,29.815,232.227,55.57,0.819,0.1137,28.072,64.0,Elevator
2021-01-18,2021-01-18 09:00:00,29.746,230.478,51.72,0.875,0.1047,28.429,65.0,Lighting
2021-01-18,2021-01-18 10:00:00,24.575,222.487,50.472,0.851,0.1055,26.334,85.0,HVAC
2021-01-18,2021-01-18 11:00:00,26.643,222.011,46.523,0.915,0.1097,28.468,89.0,Pumps
2021-01-18,2021-01-18 12:00:00,23.384,223.015,48.503,0.823,0.1108,26.576,96.0,HVAC
2021-01-18,2021-01-18 13:00:00,23.557,227.862,43.051,0.914,0.1054,25.182,96.0,HVAC
2021-01-18,2021-01-18 14:00:00,19.849,233.303,44.991,0.905,0.1102,25.546,90.0,Lighting
2021-01-18,2021-01-18 15:00:00,21.476,234.513,45.605,0.867,0.0998,24.217,74.0,Lighting
2021-01-18,2021-01-18 16:00:00,19.89,231.377,46.087,0.885,0.0977,25.106,55.0,Refrigeration
2021-01-18,2021-01-18 17:00:00,17.915,236.608,39.922,0.894,0.1536,25.901,27.0,Pumps
2021-01-18,2021-01-18 18:00:00,15.847,228.907,48.873,0.868,0.1511,27.643,20.0,Lighting
2021-01-18,2021-01-18 19:00:00,16.99,232.991,42.246,0.897,0.1499,29.019,1.0,HVAC
2021-01-18,2021-01-18 20:00:00,16.925,225.43,41.481,0.856,0.1557,24.364,6.0,HVAC
2021-01-18,2021-01-18 21:00:00,16.122,220.998,48.557,0.898,0.155,27.027,1.0,HVAC
2021-01-18,2021-01-18 22:00:00,19.389,226.611,41.177,0.857,0.1523,24.877,1.0,HVAC
2021-01-18,2021-01-18 23:00:00,19.825,227.437,45.883,0.862,0.1058,27.15,1.0,Elevator
2021-01-19,2021-01-19 00:00:00,22.921,239.632,47.048,0.895,0.1283,26.372,1.0,Server Rack
2021-01-19,2021-01-19 01:00:00,24.909,227.998,45.941,0.832,0.1216,23.822,3.0,Compressor
2021-01-19,2021-01-19 02:00:00,24.249,223.42,55.17,0.911,0.0986,27.961,0.0,Production Line
2021-01-19,2021-01-19 03:00:00,25.205,232.341,54.601,0.863,0.1068,25.661,0.0,Production Line
2021-01-19,2021-01-19 04:00:00,27.958,224.582,57.066,0.885,0.1167,25.768,1.0,Pumps
2021-01-19,2021-01-19 05:00:00,26.563,228.646,57.813,0.871,0.1122,24.964,0.0,Production Line
2021-01-19,2021-01-19 06:00:00,29.567,231.948,50.59,0.887,0.1146,25.587,19.0,Production Line
2021-01-19,2021-01-19 07:00:00,29.545,223.808,59.551,0.856,0.1105,27.21,49.0,Lighting
2021-01-19,2021-01-19 08:00:00,28.962,234.829,52.528,0.882,0.111,26.285,64.0,Lighting
2021-01-19,2021-01-19 09:00:00,29.286,233.071,56.786,0.858,0.1137,27.061,68.0,Pumps
2021-01-19,2021-01-19 10:00:00,27.592,229.59,48.0,0.951,0.1041,27.111,87.0,Lighting
2021-01-19,2021-01-19 11:00:00,24.963,235.883,51.241,0.848,0.1114,28.549,88.0,Production Line
2021-01-19,2021-01-19 12:00:00,24.057,226.28,45.994,0.896,0.1075,26.054,93.0,HVAC
2021-01-19,2021-01-19 13:00:00,24.73,231.574,46.659,0.841,0.1095,24.353,96.0,Compressor
2021-01-19,2021-01-19 14:00:00,22.278,229.255,43.508,0.837,0.1121,28.169,85.0,Pumps
2021-01-19,2021-01-19 15:00:00,21.163,225.13,43.273,0.889,0.1157,26.071,75.0,Compressor
2021-01-19,2021-01-19 16:00:00,19.047,225.265,40.353,0.773,0.1105,28.24,52.0,Server Rack
2021-01-19,2021-01-19 17:00:00,17.046,237.14,38.747,0.833,0.1476,27.144,40.0,Refrigeration
2021-01-19,2021-01-19 18:00:00,17.732,232.767,44.009,0.84,0.142,26.372,16.0,Compressor
2021-01-19,2021-01-19 19:00:00,16.964,232.003,44.28,0.886,0.1536,27.092,0.0,Refrigeration
2021-01-19,2021-01-19 20:00:00,16.057,225.186,47.166,0.86,0.1453,29.495,0.0,Pumps
2021-01-19,2021-01-19 21:00:00,19.909,231.186,42.515,0.82,0.1358,29.684,5.0,Compressor
2021-01-19,2021-01-19 22:00:00,20.801,226.344,43.754,0.862,0.1609,26.673,3.0,HVAC
2021-01-19,2021-01-19 23:00:00,19.699,235.641,46.278,0.865,0.1098,26.809,0.0,Lighting
2021-01-20,2021-01-20 00:00:00,22.924,233.458,45.932,0.881,0.1058,28.313,3.0,HVAC
2021-01-20,2021-01-20 01:00:00,24.856,232.137,46.246,0.816,0.1082,25.43,6.0,Production Line
2021-01-20,2021-01-20 02:00:00,25.412,231.68,50.402,0.868,0.1028,27.198,0.0,Compressor
2021-01-20,2021-01-20 03:00:00,29.112,227.605,51.436,0.873,0.1152,26.66,7.0,Lighting
2021-01-20,2021-01-20 04:00:00,27.251,230.192,56.86,0.879,0.117,27.169,2.0,Refrigeration
2021-01-20,2021-01-20 05:00:00,28.157,234.936,58.369,0.886,0.1141,25.448,3.0,Refrigeration
2021-01-20,2021-01-20 06:00:00,31.775,230.1,49.881,0.881,0.1207,24.314,18.0,Lighting
2021-01-20,2021-01-20 07:00:00,28.086,224.217,53.33,0.898,0.1079,23.589,31.0,Production Line
2021-01-20,2021-01-20 08:00:00,29.346,233.647,56.324,0.905,0.1036,25.022,63.0,Refrigeration
2021-01-20,2021-01-20 09:00:00,29.495,224.943,54.264,0.83,0.1087,26.01,77.0,Lighting
2021-01-20,2021-01-20 10:00:00,28.821,227.867,51.482,0.878,0.1069,26.259,79.0,Lighting
2021-01-20,2021-01-20 11:00:00,26.119,225.868,49.46,0.889,0.1096,29.604,88.0,Compressor
2021-01-20,2021-01-20 12:00:00,26.864,216.26,49.234,0.856,0.1103,28.357,96.0,Lighting
2021-01-20,2021-01-20 13:00:00,23.484,228.789,47.352,0.857,0.1054,25.255,91.0,HVAC
2021-01-20,2021-01-20 14:00:00,21.379,237.777,39.968,0.941,0.1137,27.22,87.0,Refrigeration
2021-01-20,2021-01-20 15:00:00,21.519,229.44,36.764,0.863,0.112,26.088,71.0,HVAC
2021-01-20,2021-01-20 16:00:00,17.534,241.335,40.94,0.902,0.1138,26.272,58.0,Pumps
2021-01-20,2021-01-20 17:00:00,17.909,227.311,42.747,0.905,0.1617,26.976,41.0,HVAC
2021-01-20,2021-01-20 18:00:00,16.876,228.997,38.721,0.91,0.1601,27.627,15.0,Server Rack
2021-01-20,2021-01-20 19:00:00,16.444,227.531,47.374,0.912,0.1466,26.19,2.0,Compressor
2021-01-20,2021-01-20 20:00:00,18.463,228.271,43.851,0.876,0.143,28.294,0.0,Compressor
2021-01-20,2021-01-20 21:00:00,17.582,229.665,40.98,0.873,0.1501,24.986,2.0,Production Line
2021-01-20,2021-01-20 22:00:00,18.52,234.796,38.596,0.868,0.1425,26.708,0.0,Lighting
2021-01-20,2021-01-20 23:00:00,19.879,224.225,48.403,0.877,0.1275,30.595,0.0,HVAC
2021-01-21,2021-01-21 00:00:00,24.361,228.039,45.45,0.87,0.1096,27.162,2.0,Elevator
2021-01-21,2021-01-21 01:00:00,22.163,230.771,48.359,0.865,0.1062,28.977,0.0,Production Line
2021-01-21,2021-01-21 02:00:00,25.582,233.76,49.666,0.828,0.1097,26.965,7.0,Lighting
2021-01-21,2021-01-21 03:00:00,27.404,218.29,49.703,0.892,0.1176,27.699,6.0,Compressor
2021-01-21,2021-01-21 04:00:00,27.665,221.707,53.347,0.851,0.1115,26.742,1.0,HVAC
2021-01-21,2021-01-21 05:00:00,28.378,228.183,54.108,0.876,0.1098,26.572,12.0,Pumps
2021-01-21,2021-01-21 06:00:00,29.042,233.037,53.397,0.855,0.1132,25.658,17.0,HVAC
2021-01-21,2021-01-21 07:00:00,29.051,225.837,53.783,0.837,0.1171,27.473,38.0,Compressor
2021-01-21,2021-01-21 08:00:00,30.144,231.01,60.719,0.845,0.1074,25.55,64.0,Compressor
2021-01-21,2021-01-21 09:00:00,26.15,236.9,56.022,0.901,0.1116,27.826,70.0,Compressor
2021-01-21,2021-01-21 10:00:00,28.949,228.047,51.582,0.826,0.113,28.455,82.0,Compressor
2021-01-21,2021-01-21 11:00:00,28.745,226.973,44.626,0.866,0.1039,27.377,90.0,Refrigeration
2021-01-21,2021-01-21 12:00:00,25.11,230.123,49.737,0.888,0.1136,26.398,95.0,Production Line
2021-01-21,2021-01-21 13:00:00,24.498,228.81,51.8,0.857,0.109,27.509,91.0,Server Rack
2021-01-21,2021-01-21 14:00:00,21.502,229.149,49.537,0.852,0.106,26.365,88.0,HVAC
2021-01-21,2021-01-21 15:00:00,20.842,227.186,41.913,0.858,0.1151,28.231,74.0,Production Line
2021-01-21,2021-01-21 16:00:00,17.725,226.843,42.181,0.849,0.1097,24.08,54.0,HVAC
2021-01-21,2021-01-21 17:00:00,17.838,223.48,36.732,0.83,0.1478,26.324,43.0,Elevator
2021-01-21,2021-01-21 18:00:00,18.036,230.76,40.848,0.866,0.1498,23.841,22.0,HVAC
2021-01-21,2021-01-21 19:00:00,14.264,223.321,42.469,0.813,0.1514,24.585,3.0,Production Line
2021-01-21,2021-01-21 20:00:00,16.806,224.323,42.691,0.865,0.1443,28.873,0.0,Elevator
2021-01-21,2021-01-21 21:00:00,17.625,222.61,46.105,0.896,0.1545,28.17,3.0,HVAC
2021-01-21,2021-01-21 22:00:00,22.394,226.532,46.11,0.869,0.1377,25.748,1.0,Production Line
2021-01-21,2021-01-21 23:00:00,21.573,228.117,40.704,0.883,0.108,24.574,0.0,Server Rack
2021-01-22,2021-01-22 00:00:00,22.101,223.051,46.776,0.871,0.1118,22.509,3.0,HVAC
2021-01-22,2021-01-22 01:00:00,26.355,226.802,53.256,0.859,0.1088,26.141,2.0,Server Rack
2021-01-22,2021-01-22 02:00:00,27.224,228.728,46.779,0.864,0.1037,30.586,2.0,Compressor
2021-01-22,2021-01-22 03:00:00,26.222,220.938,53.876,0.902,0.1101,27.608,5.0,Production Line
2021-01-22,2021-01-22 04:00:00,27.841,224.582,53.568,0.89,0.1062,26.117,0.0,Production Line
2021-01-22,2021-01-22 05:00:00,30.167,236.121,51.766,0.885,0.1118,27.653,10.0,Production Line
2021-01-22,2021-01-22 06:00:00,30.295,224.811,59.01,0.909,0.1069,24.614,17.0,Production Line
2021-01-22,2021-01-22 07:00:00,29.554,231.188,53.216,0.899,0.106,26.51,40.0,Production Line
2021-01-22,2021-01-22 08:00:00,30.31,225.716,61.706,0.852,0.1113,27.105,53.0,Compressor
